,d,sales,date,weekday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,is_event,rolling_7,rolling_28
626,d_627,27869,2012-10-16,Tuesday,10,2012,No_Event,No_Event,No_Event,No_Event,0,34433.57142857143,34206.57142857143
627,d_628,27103,2012-10-17,Wednesday,10,2012,No_Event,No_Event,No_Event,No_Event,0,34024.142857142855,34207.92857142857
628,d_629,26169,2012-10-18,Thursday,10,2012,No_Event,No_Event,No_Event,No_Event,0,33477.142857142855,34122.642857142855
629,d_630,29711,2012-10-19,Friday,10,2012,No_Event,No_Event,No_Event,No_Event,0,32714.14285714286,33982.53571428572
630,d_631,36689,2012-10-20,Saturday,10,2012,No_Event,No_Event,No_Event,No_Event,0,31923.14285714286,33796.82142857143
631,d_632,36987,2012-10-21,Sunday,10,2012,No_Event,No_Event,No_Event,No_Event,0,31173.14285714286,33640.57142857143
632,d_633,26712,2012-10-22,Monday,10,2012,No_Event,No_Event,No_Event,No_Event,0,30177.14285714286,33552.57142857143
633,d_634,25419,2012-10-23,Tuesday,10,2012,No_Event,No_Event,No_Event,No_Event,0,29827.14285714286,33461.142857142855
634,d_635,24390,2012-10-24,Wednesday,10,2012,No_Event,No_Event,No_Event,No_Event,0,29439.571428571428,33370.357142857145
635,d_636,24312,2012-10-25,Thursday,10,2012,No_Event,No_Event,No_Event,No_Event,0,29174.285714285714,33266.107142857145
636,d_637,31863,2012-10-26,Friday,10,2012,EidAlAdha,Religious,No_Event,No_Event,1,29481.714285714286,33237.78571428572
637,d_638,38547,2012-10-27,Saturday,10,2012,No_Event,No_Event,No_Event,No_Event,0,29747.14285714286,33150.857142857145
638,d_639,37184,2012-10-28,Sunday,10,2012,No_Event,No_Event,No_Event,No_Event,0,29775.285714285714,33059.71428571428
639,d_640,27581,2012-10-29,Monday,10,2012,No_Event,No_Event,No_Event,No_Event,0,29899.428571428572,32800.42857142857
640,d_641,28080,2012-10-30,Tuesday,10,2012,No_Event,No_Event,No_Event,No_Event,0,30279.571428571428,32595.071428571428
641,d_642,24975,2012-10-31,Wednesday,10,2012,Halloween,Cultural,No_Event,No_Event,1,30363.14285714286,32264.89285714286
642,d_643,31051,2012-11-01,Thursday,11,2012,No_Event,No_Event,No_Event,No_Event,0,31325.85714285714,32299.75
643,d_644,35514,2012-11-02,Friday,11,2012,No_Event,No_Event,No_Event,No_Event,0,31847.428571428572,32332.821428571428
644,d_645,45079,2012-11-03,Saturday,11,2012,No_Event,No_Event,No_Event,No_Event,0,32780.57142857143,32369.928571428572
645,d_646,42545,2012-11-04,Sunday,11,2012,No_Event,No_Event,No_Event,No_Event,0,33546.42857142857,32393.964285714286
646,d_647,33057,2012-11-05,Monday,11,2012,No_Event,No_Event,No_Event,No_Event,0,34328.71428571428,32367.785714285714
647,d_648,30514,2012-11-06,Tuesday,11,2012,No_Event,No_Event,No_Event,No_Event,0,34676.42857142857,32304.178571428572
648,d_649,29683,2012-11-07,Wednesday,11,2012,No_Event,No_Event,No_Event,No_Event,0,35349.0,32293.964285714286
649,d_650,30757,2012-11-08,Thursday,11,2012,No_Event,No_Event,No_Event,No_Event,0,35307.0,32321.071428571428
650,d_651,35722,2012-11-09,Friday,11,2012,No_Event,No_Event,No_Event,No_Event,0,35336.71428571428,32345.0
651,d_652,42884,2012-11-10,Saturday,11,2012,No_Event,No_Event,No_Event,No_Event,0,35023.142857142855,32368.5
652,d_653,43517,2012-11-11,Sunday,11,2012,VeteransDay,National,No_Event,No_Event,1,35162.0,32414.214285714286
653,d_654,33213,2012-11-12,Monday,11,2012,No_Event,No_Event,No_Event,No_Event,0,35184.28571428572,32397.39285714286
654,d_655,28308,2012-11-13,Tuesday,11,2012,No_Event,No_Event,No_Event,No_Event,0,34869.142857142855,32413.071428571428
655,d_656,27835,2012-11-14,Wednesday,11,2012,No_Event,No_Event,No_Event,No_Event,0,34605.142857142855,32439.214285714286
656,d_657,29713,2012-11-15,Thursday,11,2012,No_Event,No_Event,No_Event,No_Event,0,34456.0,32565.785714285714
657,d_658,31616,2012-11-16,Friday,11,2012,No_Event,No_Event,No_Event,No_Event,0,33869.42857142857,32633.821428571428
658,d_659,40441,2012-11-17,Saturday,11,2012,No_Event,No_Event,No_Event,No_Event,0,33520.42857142857,32767.821428571428
659,d_660,37576,2012-11-18,Sunday,11,2012,No_Event,No_Event,No_Event,No_Event,0,32671.714285714286,32788.857142857145
660,d_661,29330,2012-11-19,Monday,11,2012,No_Event,No_Event,No_Event,No_Event,0,32117.0,32882.357142857145
661,d_662,30274,2012-11-20,Tuesday,11,2012,No_Event,No_Event,No_Event,No_Event,0,32397.85714285714,33055.75
662,d_663,35208,2012-11-21,Wednesday,11,2012,No_Event,No_Event,No_Event,No_Event,0,33451.142857142855,33442.107142857145
663,d_664,21909,2012-11-22,Thursday,11,2012,Thanksgiving,National,No_Event,No_Event,1,32336.285714285714,33356.28571428572
664,d_665,23423,2012-11-23,Friday,11,2012,No_Event,No_Event,No_Event,No_Event,0,31165.85714285714,33054.857142857145
665,d_666,30016,2012-11-24,Saturday,11,2012,No_Event,No_Event,No_Event,No_Event,0,29676.571428571428,32750.178571428572
666,d_667,32732,2012-11-25,Sunday,11,2012,No_Event,No_Event,No_Event,No_Event,0,28984.571428571428,32591.178571428572
667,d_668,26476,2012-11-26,Monday,11,2012,No_Event,No_Event,No_Event,No_Event,0,28576.85714285714,32551.714285714286
668,d_669,24489,2012-11-27,Tuesday,11,2012,No_Event,No_Event,No_Event,No_Event,0,27750.428571428572,32423.464285714286
669,d_670,23545,2012-11-28,Wednesday,11,2012,No_Event,No_Event,No_Event,No_Event,0,26084.285714285714,32372.39285714286
670,d_671,23868,2012-11-29,Thursday,11,2012,No_Event,No_Event,No_Event,No_Event,0,26364.14285714286,32115.85714285714
671,d_672,30389,2012-11-30,Friday,11,2012,No_Event,No_Event,No_Event,No_Event,0,27359.285714285714,31932.821428571428
672,d_673,42496,2012-12-01,Saturday,12,2012,No_Event,No_Event,No_Event,No_Event,0,29142.14285714286,31840.571428571428
673,d_674,40940,2012-12-02,Sunday,12,2012,No_Event,No_Event,No_Event,No_Event,0,30314.714285714286,31783.25
674,d_675,35337,2012-12-03,Monday,12,2012,No_Event,No_Event,No_Event,No_Event,0,31580.571428571428,31864.678571428572
675,d_676,28819,2012-12-04,Tuesday,12,2012,No_Event,No_Event,No_Event,No_Event,0,32199.14285714286,31804.14285714286
676,d_677,31184,2012-12-05,Wednesday,12,2012,No_Event,No_Event,No_Event,No_Event,0,33290.42857142857,31857.75
677,d_678,31124,2012-12-06,Thursday,12,2012,No_Event,No_Event,No_Event,No_Event,0,34327.0,31870.85714285714
678,d_679,33594,2012-12-07,Friday,12,2012,No_Event,No_Event,No_Event,No_Event,0,34784.857142857145,31794.85714285714
679,d_680,41573,2012-12-08,Saturday,12,2012,No_Event,No_Event,No_Event,No_Event,0,34653.0,31748.035714285714
680,d_681,42526,2012-12-09,Sunday,12,2012,No_Event,No_Event,No_Event,No_Event,0,34879.57142857143,31712.64285714286
681,d_682,31089,2012-12-10,Monday,12,2012,No_Event,No_Event,No_Event,No_Event,0,34272.71428571428,31636.785714285714
682,d_683,30298,2012-12-11,Tuesday,12,2012,No_Event,No_Event,No_Event,No_Event,0,34484.0,31707.85714285714
683,d_684,30016,2012-12-12,Wednesday,12,2012,No_Event,No_Event,No_Event,No_Event,0,34317.142857142855,31785.75
684,d_685,28671,2012-12-13,Thursday,12,2012,No_Event,No_Event,No_Event,No_Event,0,33966.71428571428,31748.535714285714
685,d_686,32902,2012-12-14,Friday,12,2012,No_Event,No_Event,No_Event,No_Event,0,33867.857142857145,31794.464285714286
686,d_687,42390,2012-12-15,Saturday,12,2012,No_Event,No_Event,No_Event,No_Event,0,33984.57142857143,31864.071428571428
687,d_688,40053,2012-12-16,Sunday,12,2012,Chanukah End,Religious,No_Event,No_Event,1,33631.28571428572,31952.535714285714
688,d_689,31025,2012-12-17,Monday,12,2012,No_Event,No_Event,No_Event,No_Event,0,33622.142857142855,32013.071428571428
689,d_690,30254,2012-12-18,Tuesday,12,2012,No_Event,No_Event,No_Event,No_Event,0,33615.857142857145,32012.35714285714
690,d_691,31782,2012-12-19,Wednesday,12,2012,No_Event,No_Event,No_Event,No_Event,0,33868.142857142855,31890.0
691,d_692,30872,2012-12-20,Thursday,12,2012,No_Event,No_Event,No_Event,No_Event,0,34182.57142857143,32210.10714285714
692,d_693,32848,2012-12-21,Friday,12,2012,No_Event,No_Event,No_Event,No_Event,0,34174.857142857145,32546.714285714286
693,d_694,40015,2012-12-22,Saturday,12,2012,No_Event,No_Event,No_Event,No_Event,0,33835.57142857143,32903.82142857143
694,d_695,38987,2012-12-23,Sunday,12,2012,No_Event,No_Event,No_Event,No_Event,0,33683.28571428572,33127.21428571428
695,d_696,32623,2012-12-24,Monday,12,2012,No_Event,No_Event,No_Event,No_Event,0,33911.57142857143,33346.75
696,d_697,11,2012-12-25,Tuesday,12,2012,Christmas,National,No_Event,No_Event,1,29591.14285714286,32472.535714285714
697,d_698,29701,2012-12-26,Wednesday,12,2012,No_Event,No_Event,No_Event,No_Event,0,29293.85714285714,32692.39285714286
698,d_699,29086,2012-12-27,Thursday,12,2012,No_Event,No_Event,No_Event,No_Event,0,29038.714285714286,32878.75
699,d_700,32347,2012-12-28,Friday,12,2012,No_Event,No_Event,No_Event,No_Event,0,28967.14285714286,32948.67857142857
700,d_701,37154,2012-12-29,Saturday,12,2012,No_Event,No_Event,No_Event,No_Event,0,28558.428571428572,32757.89285714286
701,d_702,35699,2012-12-30,Sunday,12,2012,No_Event,No_Event,No_Event,No_Event,0,28088.714285714286,32570.714285714286
702,d_703,35036,2012-12-31,Monday,12,2012,No_Event,No_Event,No_Event,No_Event,0,28433.428571428572,32559.964285714286
703,d_704,24087,2013-01-01,Tuesday,1,2013,NewYear,National,No_Event,No_Event,1,31872.85714285714,32390.964285714286
704,d_705,32184,2013-01-02,Wednesday,1,2013,No_Event,No_Event,No_Event,No_Event,0,32227.571428571428,32426.678571428572
705,d_706,36241,2013-01-03,Thursday,1,2013,No_Event,No_Event,No_Event,No_Event,0,33249.71428571428,32609.428571428572
706,d_707,33742,2013-01-04,Friday,1,2013,No_Event,No_Event,No_Event,No_Event,0,33449.0,32614.714285714286
707,d_708,43287,2013-01-05,Saturday,1,2013,No_Event,No_Event,No_Event,No_Event,0,34325.142857142855,32675.928571428572
708,d_709,43994,2013-01-06,Sunday,1,2013,No_Event,No_Event,No_Event,No_Event,0,35510.142857142855,32728.35714285714
709,d_710,33517,2013-01-07,Monday,1,2013,OrthodoxChristmas,Religious,No_Event,No_Event,1,35293.142857142855,32815.07142857143
710,d_711,31220,2013-01-08,Tuesday,1,2013,No_Event,No_Event,No_Event,No_Event,0,36312.142857142855,32848.0
711,d_712,29532,2013-01-09,Wednesday,1,2013,No_Event,No_Event,No_Event,No_Event,0,35933.28571428572,32830.71428571428
712,d_713,29793,2013-01-10,Thursday,1,2013,No_Event,No_Event,No_Event,No_Event,0,35012.142857142855,32870.78571428572
713,d_714,34476,2013-01-11,Friday,1,2013,No_Event,No_Event,No_Event,No_Event,0,35117.0,32927.0
714,d_715,45878,2013-01-12,Saturday,1,2013,No_Event,No_Event,No_Event,No_Event,0,35487.142857142855,33051.57142857143
715,d_716,40207,2013-01-13,Sunday,1,2013,No_Event,No_Event,No_Event,No_Event,0,34946.142857142855,33057.07142857143
716,d_717,30614,2013-01-14,Monday,1,2013,No_Event,No_Event,No_Event,No_Event,0,34531.42857142857,33042.392857142855
717,d_718,30901,2013-01-15,Tuesday,1,2013,No_Event,No_Event,No_Event,No_Event,0,34485.857142857145,33065.5
718,d_719,28802,2013-01-16,Wednesday,1,2013,No_Event,No_Event,No_Event,No_Event,0,34381.57142857143,32959.07142857143
719,d_720,28370,2013-01-17,Thursday,1,2013,No_Event,No_Event,No_Event,No_Event,0,34178.28571428572,32869.71428571428
720,d_721,32812,2013-01-18,Friday,1,2013,No_Event,No_Event,No_Event,No_Event,0,33940.57142857143,32868.42857142857
721,d_722,42267,2013-01-19,Saturday,1,2013,No_Event,No_Event,No_Event,No_Event,0,33424.71428571428,32948.857142857145
722,d_723,37041,2013-01-20,Sunday,1,2013,No_Event,No_Event,No_Event,No_Event,0,32972.42857142857,32879.357142857145
723,d_724,30887,2013-01-21,Monday,1,2013,MartinLutherKingDay,National,No_Event,No_Event,1,33011.42857142857,32817.357142857145
724,d_725,25556,2013-01-22,Tuesday,1,2013,No_Event,No_Event,No_Event,No_Event,0,32247.85714285714,33729.67857142857
725,d_726,25594,2013-01-23,Wednesday,1,2013,No_Event,No_Event,No_Event,No_Event,0,31789.571428571428,33583.0
726,d_727,24967,2013-01-24,Thursday,1,2013,No_Event,No_Event,No_Event,No_Event,0,31303.428571428572,33435.892857142855
727,d_728,29852,2013-01-25,Friday,1,2013,No_Event,No_Event,No_Event,No_Event,0,30880.571428571428,33346.78571428572
728,d_729,40693,2013-01-26,Saturday,1,2013,No_Event,No_Event,No_Event,No_Event,0,30655.714285714286,33473.17857142857
729,d_730,38427,2013-01-27,Sunday,1,2013,No_Event,No_Event,No_Event,No_Event,0,30853.714285714286,33570.607142857145
730,d_731,27796,2013-01-28,Monday,1,2013,No_Event,No_Event,No_Event,No_Event,0,30412.14285714286,33312.03571428572
731,d_732,25549,2013-01-29,Tuesday,1,2013,No_Event,No_Event,No_Event,No_Event,0,30411.14285714286,33364.25
732,d_733,23523,2013-01-30,Wednesday,1,2013,No_Event,No_Event,No_Event,No_Event,0,30115.285714285714,33054.92857142857
733,d_734,26751,2013-01-31,Thursday,1,2013,No_Event,No_Event,No_Event,No_Event,0,30370.14285714286,32716.0
734,d_735,39076,2013-02-01,Friday,2,2013,No_Event,No_Event,No_Event,No_Event,0,31687.85714285714,32906.5
735,d_736,51032,2013-02-02,Saturday,2,2013,No_Event,No_Event,No_Event,No_Event,0,33164.857142857145,33183.107142857145
736,d_737,41558,2013-02-03,Sunday,2,2013,SuperBowl,Sporting,No_Event,No_Event,1,33612.142857142855,33096.107142857145
737,d_738,28992,2013-02-04,Monday,2,2013,No_Event,No_Event,No_Event,No_Event,0,33783.0,32934.5
738,d_739,31633,2013-02-05,Tuesday,2,2013,No_Event,No_Event,No_Event,No_Event,0,34652.142857142855,32949.25
739,d_740,31937,2013-02-06,Wednesday,2,2013,No_Event,No_Event,No_Event,No_Event,0,35854.142857142855,33035.142857142855
740,d_741,29699,2013-02-07,Thursday,2,2013,No_Event,No_Event,No_Event,No_Event,0,36275.28571428572,33031.78571428572
741,d_742,35546,2013-02-08,Friday,2,2013,No_Event,No_Event,No_Event,No_Event,0,35771.0,33070.0
742,d_743,45852,2013-02-09,Saturday,2,2013,No_Event,No_Event,No_Event,No_Event,0,35031.0,33069.07142857143
743,d_744,43910,2013-02-10,Sunday,2,2013,No_Event,No_Event,No_Event,No_Event,0,35367.0,33201.32142857143
744,d_745,36617,2013-02-11,Monday,2,2013,No_Event,No_Event,No_Event,No_Event,0,36456.28571428572,33415.71428571428
745,d_746,36141,2013-02-12,Tuesday,2,2013,No_Event,No_Event,No_Event,No_Event,0,37100.28571428572,33602.857142857145
746,d_747,38551,2013-02-13,Wednesday,2,2013,LentStart,Religious,No_Event,No_Event,1,38045.142857142855,33951.03571428572
747,d_748,30209,2013-02-14,Thursday,2,2013,ValentinesDay,Cultural,No_Event,No_Event,1,38118.0,34016.71428571428
748,d_749,38260,2013-02-15,Friday,2,2013,No_Event,No_Event,No_Event,No_Event,0,38505.71428571428,34211.28571428572
749,d_750,45157,2013-02-16,Saturday,2,2013,No_Event,No_Event,No_Event,No_Event,0,38406.42857142857,34314.5
750,d_751,44653,2013-02-17,Sunday,2,2013,No_Event,No_Event,No_Event,No_Event,0,38512.57142857143,34586.357142857145
751,d_752,34638,2013-02-18,Monday,2,2013,PresidentsDay,National,No_Event,No_Event,1,38229.857142857145,34720.32142857143
752,d_753,28248,2013-02-19,Tuesday,2,2013,No_Event,No_Event,No_Event,No_Event,0,37102.28571428572,34816.46428571428
753,d_754,30201,2013-02-20,Wednesday,2,2013,LentWeek2,Religious,No_Event,No_Event,1,35909.42857142857,34981.0
754,d_755,31408,2013-02-21,Thursday,2,2013,No_Event,No_Event,No_Event,No_Event,0,36080.71428571428,35211.03571428572
755,d_756,32563,2013-02-22,Friday,2,2013,No_Event,No_Event,No_Event,No_Event,0,35266.857142857145,35307.857142857145
756,d_757,43031,2013-02-23,Saturday,2,2013,No_Event,No_Event,No_Event,No_Event,0,34963.142857142855,35391.357142857145
757,d_758,44142,2013-02-24,Sunday,2,2013,Purim End,Religious,No_Event,No_Event,1,34890.142857142855,35595.46428571428
758,d_759,32020,2013-02-25,Monday,2,2013,No_Event,No_Event,No_Event,No_Event,0,34516.142857142855,35746.32142857143
759,d_760,27328,2013-02-26,Tuesday,2,2013,No_Event,No_Event,No_Event,No_Event,0,34384.71428571428,35809.857142857145
760,d_761,27884,2013-02-27,Wednesday,2,2013,No_Event,No_Event,No_Event,No_Event,0,34053.71428571428,35965.607142857145
761,d_762,30374,2013-02-28,Thursday,2,2013,No_Event,No_Event,No_Event,No_Event,0,33906.0,36095.0
762,d_763,39451,2013-03-01,Friday,3,2013,No_Event,No_Event,No_Event,No_Event,0,34890.0,36108.392857142855
763,d_764,49772,2013-03-02,Saturday,3,2013,No_Event,No_Event,No_Event,No_Event,0,35853.0,36063.392857142855
764,d_765,48247,2013-03-03,Sunday,3,2013,No_Event,No_Event,No_Event,No_Event,0,36439.42857142857,36302.28571428572
765,d_766,35817,2013-03-04,Monday,3,2013,No_Event,No_Event,No_Event,No_Event,0,36981.857142857145,36546.03571428572
766,d_767,31236,2013-03-05,Tuesday,3,2013,No_Event,No_Event,No_Event,No_Event,0,37540.142857142855,36531.857142857145
767,d_768,32028,2013-03-06,Wednesday,3,2013,No_Event,No_Event,No_Event,No_Event,0,38132.142857142855,36535.107142857145
768,d_769,29770,2013-03-07,Thursday,3,2013,No_Event,No_Event,No_Event,No_Event,0,38045.857142857145,36537.642857142855
769,d_770,34292,2013-03-08,Friday,3,2013,No_Event,No_Event,No_Event,No_Event,0,37308.857142857145,36492.857142857145
770,d_771,44889,2013-03-09,Saturday,3,2013,No_Event,No_Event,No_Event,No_Event,0,36611.28571428572,36458.46428571428
771,d_772,44108,2013-03-10,Sunday,3,2013,No_Event,No_Event,No_Event,No_Event,0,36020.0,36465.53571428572
772,d_773,36438,2013-03-11,Monday,3,2013,No_Event,No_Event,No_Event,No_Event,0,36108.71428571428,36459.142857142855
773,d_774,33792,2013-03-12,Tuesday,3,2013,No_Event,No_Event,No_Event,No_Event,0,36473.857142857145,36375.25
774,d_775,31808,2013-03-13,Wednesday,3,2013,No_Event,No_Event,No_Event,No_Event,0,36442.42857142857,36134.42857142857
775,d_776,33167,2013-03-14,Thursday,3,2013,No_Event,No_Event,No_Event,No_Event,0,36927.71428571428,36240.07142857143
776,d_777,37501,2013-03-15,Friday,3,2013,No_Event,No_Event,No_Event,No_Event,0,37386.142857142855,36212.96428571428
777,d_778,43652,2013-03-16,Saturday,3,2013,No_Event,No_Event,No_Event,No_Event,0,37209.42857142857,36159.21428571428
778,d_779,42570,2013-03-17,Sunday,3,2013,StPatricksDay,Cultural,No_Event,No_Event,1,36989.71428571428,36084.82142857143
779,d_780,31365,2013-03-18,Monday,3,2013,No_Event,No_Event,No_Event,No_Event,0,36265.0,35967.92857142857
780,d_781,29012,2013-03-19,Tuesday,3,2013,No_Event,No_Event,No_Event,No_Event,0,35582.142857142855,35995.21428571428
781,d_782,29456,2013-03-20,Wednesday,3,2013,No_Event,No_Event,No_Event,No_Event,0,35246.142857142855,35968.607142857145
782,d_783,29642,2013-03-21,Thursday,3,2013,No_Event,No_Event,No_Event,No_Event,0,34742.57142857143,35905.53571428572
783,d_784,33168,2013-03-22,Friday,3,2013,No_Event,No_Event,No_Event,No_Event,0,34123.57142857143,35927.142857142855
784,d_785,40620,2013-03-23,Saturday,3,2013,No_Event,No_Event,No_Event,No_Event,0,33690.42857142857,35841.03571428572
785,d_786,40633,2013-03-24,Sunday,3,2013,No_Event,No_Event,No_Event,No_Event,0,33413.71428571428,35715.71428571428
786,d_787,29667,2013-03-25,Monday,3,2013,No_Event,No_Event,No_Event,No_Event,0,33171.142857142855,35631.67857142857
787,d_788,28632,2013-03-26,Tuesday,3,2013,No_Event,No_Event,No_Event,No_Event,0,33116.857142857145,35678.25
788,d_789,28258,2013-03-27,Wednesday,3,2013,No_Event,No_Event,No_Event,No_Event,0,32945.71428571428,35691.607142857145
789,d_790,29654,2013-03-28,Thursday,3,2013,No_Event,No_Event,No_Event,No_Event,0,32947.42857142857,35665.892857142855
790,d_791,38067,2013-03-29,Friday,3,2013,No_Event,No_Event,No_Event,No_Event,0,33647.28571428572,35616.46428571428
791,d_792,46410,2013-03-30,Saturday,3,2013,No_Event,No_Event,No_Event,No_Event,0,34474.42857142857,35496.392857142855
792,d_793,34448,2013-03-31,Sunday,3,2013,Easter,Cultural,No_Event,No_Event,1,33590.857142857145,35003.57142857143
793,d_794,34522,2013-04-01,Monday,4,2013,No_Event,No_Event,No_Event,No_Event,0,34284.42857142857,34957.32142857143
794,d_795,34642,2013-04-02,Tuesday,4,2013,Pesach End,Religious,No_Event,No_Event,1,35143.0,35078.96428571428
795,d_796,35594,2013-04-03,Wednesday,4,2013,No_Event,No_Event,No_Event,No_Event,0,36191.0,35206.32142857143
796,d_797,32174,2013-04-04,Thursday,4,2013,No_Event,No_Event,No_Event,No_Event,0,36551.0,35292.17857142857
797,d_798,38056,2013-04-05,Friday,4,2013,No_Event,No_Event,No_Event,No_Event,0,36549.42857142857,35426.607142857145
798,d_799,46821,2013-04-06,Saturday,4,2013,No_Event,No_Event,No_Event,No_Event,0,36608.142857142855,35495.607142857145
